month_id,country_id,country_name,yearmo,logit_escalation,logit_deescalation,rf,rf_logit,median,Y_true,run
443,165,Angola,201611,0.0222970864673701,0.3422981533343805,-0.3628849100401418,0.0,-1.0986122886681098,-0.4054651081081645,Period_2_CutOff_201611_Prediction_201701.csv
443,166,Congo,201611,0.0840927889408153,0.0104594422681974,0.0346573590279972,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,167,"Congo, DRC",201611,0.1486828602000262,0.0286118620739246,-0.1385479846955256,0.0,0.1823215567939546,0.9555114450274363,Period_2_CutOff_201611_Prediction_201701.csv
443,169,Gabon,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,170,Namibia,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,172,Madagascar,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,173,Mauritius,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,174,Seychelles,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,213,Libya,201611,0.0702785298283552,0.0640866286925375,-0.1236387926123806,0.0,-0.1541506798272582,-0.8472978603872034,Period_2_CutOff_201611_Prediction_201701.csv
443,214,Chad,201611,0.255085612944516,0.0194726169725004,0.3758782772514413,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,222,Egypt,201611,0.2078410966244575,0.0112062959659265,0.4389377060483229,0.0,0.2876820724517808,0.980829253011726,Period_2_CutOff_201611_Prediction_201701.csv
443,235,Uganda,201611,0.045523090306841,0.02381399743904,0.0,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,237,Kenya,201611,0.1833874282232816,0.0008098568240642,0.7320289969121291,0.0,0.6931471805599453,0.6931471805599453,Period_2_CutOff_201611_Prediction_201701.csv
443,242,Tanzania,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,243,Morocco,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,244,Mauritania,201611,0.045523090306841,0.02381399743904,0.0045241302681459,0.0,0.0,0.0,Period_2_CutOff_201611_Prediction_201701.csv
443,245,Sudan,201611,0.1973404569783464,8.62347259196775e-05,0.9850314379301354,0.0,2.19722457733622,1.0986122886681098,Period_2_CutOff_201611_Prediction_201701.csv
443,246,South Sudan,201611,0.0145799605777211,0.4565965966191102,-0.6009399755111131,0.0,-0.5596157879354227,0.3566749439387326,Period_2_CutOff_201611_Prediction_201701.csv
444,40,Cape Verde,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,41,Cote d'Ivoire,201612,0.0468057796413314,0.0261371118202542,0.0,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,42,Ghana,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,43,Liberia,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,47,Burkina Faso,201612,0.0469241925834969,0.0339359692345726,0.0,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,48,Guinea,201612,0.0442706629851112,0.0297152147732814,0.0,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,49,Guinea-Bissau,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,50,Mali,201612,0.1473548133846605,0.0162258098680337,0.2083505805652792,0.0,0.2876820724517808,0.980829253011726,Period_2_CutOff_201612_Prediction_201702.csv
444,52,Senegal,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,53,Sierra Leone,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,54,The Gambia,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,55,Djibouti,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,56,Eritrea,201612,0.0613275771622169,0.0206882947701104,0.0,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,57,Ethiopia,201612,0.0044501955940334,0.9882529989576616,-0.7115186464150579,-0.7115186464150579,-0.5596157879354227,-1.9459101490553128,Period_2_CutOff_201612_Prediction_201702.csv
444,67,Algeria,201612,0.3774287992801172,0.0008497240970383,0.6008444770454845,0.0,1.3862943611198906,1.791759469228055,Period_2_CutOff_201612_Prediction_201702.csv
444,69,Cameroon,201612,0.4123758338745907,4.583720052685309e-05,0.9529508312564882,0.0,1.0986122886681098,1.0986122886681098,Period_2_CutOff_201612_Prediction_201702.csv
444,70,Central African Republic,201612,0.1174205581972808,0.008101145330536,0.1874801568231981,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,73,Tunisia,201612,0.0985531622245688,0.005132496498223,0.3105249574706887,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,74,Benin,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,76,Equatorial Guinea,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,78,Niger,201612,0.0254440579784236,0.0923000809418118,-0.4747112104354648,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,79,Nigeria,201612,0.4822742271858545,0.0982585609295822,0.2391904998442543,0.0,0.3746934494414105,0.7801585575495751,Period_2_CutOff_201612_Prediction_201702.csv
444,80,Sao Tome and Principe,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,81,Togo,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,120,Somalia,201612,0.836377712978994,0.955575332849148,-0.010569140688618,-0.010569140688618,0.0392207131532815,-0.5798184952529422,Period_2_CutOff_201612_Prediction_201702.csv
444,154,Botswana,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,155,Burundi,201612,0.08936341072322,0.0690796179619829,0.2399274477940857,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,156,Rwanda,201612,0.1740093516051918,0.0139748924149152,0.0041396289950107,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,157,Zambia,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,158,Zimbabwe,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,159,Comoros,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,160,Lesotho,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,161,Malawi,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,162,Mozambique,201612,0.0899472116401641,0.01586477766776,0.0327569229991186,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,163,South Africa,201612,0.0465169573430572,0.0239454882530302,4.513354240005887e-05,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,164,Swaziland,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,165,Angola,201612,0.0252740525302768,0.0231701365864115,-0.0075250896483458,0.0,-0.6931471805599453,1.5040773967762742,Period_2_CutOff_201612_Prediction_201702.csv
444,166,Congo,201612,0.017794860376456,0.3378150297628006,-0.3975649354028056,0.0,-0.6931471805599453,-0.6931471805599453,Period_2_CutOff_201612_Prediction_201702.csv
444,167,"Congo, DRC",201612,0.0816129672382487,0.7028049846936721,-0.3786874126067896,0.0,-1.0986122886681098,0.064538521137571,Period_2_CutOff_201612_Prediction_201702.csv
444,169,Gabon,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,170,Namibia,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,172,Madagascar,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,173,Mauritius,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,174,Seychelles,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,213,Libya,201612,0.063537818869158,0.5476392231742641,-0.2818816468667392,0.0,-0.7731898882334818,-1.8718021769015916,Period_2_CutOff_201612_Prediction_201702.csv
444,214,Chad,201612,0.0842849160408907,0.0160527148837096,0.3507904863914967,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,222,Egypt,201612,0.0174641057593458,0.7375567746190927,-0.2771938260730724,0.0,-0.5596157879354227,-1.252762968495368,Period_2_CutOff_201612_Prediction_201702.csv
444,235,Uganda,201612,0.0465169573430572,0.0239454882530302,0.0001092405558643,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,237,Kenya,201612,0.0417051138250106,0.0926335178661695,-0.3685298569164524,0.0,-0.4054651081081645,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,242,Tanzania,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,243,Morocco,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,244,Mauritania,201612,0.0465169573430572,0.0239454882530302,0.004512736550117,0.0,0.0,0.0,Period_2_CutOff_201612_Prediction_201702.csv
444,245,Sudan,201612,0.1172785830289415,0.0001699146637275,1.0188210555871582,0.0,2.19722457733622,1.0986122886681098,Period_2_CutOff_201612_Prediction_201702.csv
444,246,South Sudan,201612,0.0495950923826482,0.084180636543252,0.2665013006654592,0.0,0.2876820724517808,-0.4054651081081645,Period_2_CutOff_201612_Prediction_201702.csv
445,40,Cape Verde,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,41,Cote d'Ivoire,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,42,Ghana,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,43,Liberia,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,47,Burkina Faso,201701,0.09189095718007,0.0120239475173335,0.0023104906018664,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,48,Guinea,201701,0.0388577050928129,0.0252866602823976,0.0,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,49,Guinea-Bissau,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,50,Mali,201701,0.0238644828987219,0.7168745024806732,-0.6187207506316874,0.0,-0.810930216216329,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,52,Senegal,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,53,Sierra Leone,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,54,The Gambia,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,55,Djibouti,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,56,Eritrea,201701,0.0553078182677978,0.0230654377562576,0.0069314718055994,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,57,Ethiopia,201701,0.4763140877963409,0.0005293348481676,0.9911222135918428,0.0,1.6094379124341005,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,67,Algeria,201701,0.0385943209383719,0.09793245646321,-0.272111645459766,0.0,0.6931471805599453,0.916290731874155,Period_2_CutOff_201701_Prediction_201703.csv
445,69,Cameroon,201701,0.0324303690351504,0.0309033864156644,0.1559574483354358,0.0,0.0,0.2876820724517808,Period_2_CutOff_201701_Prediction_201703.csv
445,70,Central African Republic,201701,0.0150128802244339,0.4618573488988192,-0.3597654062818927,0.0,-0.6931471805599453,-0.6931471805599453,Period_2_CutOff_201701_Prediction_201703.csv
445,73,Tunisia,201701,0.0836580876549451,0.0156583919977459,0.0704925484125583,0.0,0.0,0.6931471805599453,Period_2_CutOff_201701_Prediction_201703.csv
445,74,Benin,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,76,Equatorial Guinea,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,78,Niger,201701,0.0192677245587554,0.7294504901354046,-0.5925812345425686,0.0,-0.4054651081081645,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,79,Nigeria,201701,0.0838470477825329,0.8280765226594028,-0.3281338270651249,0.0,-0.594707107746693,0.1590646946296874,Period_2_CutOff_201701_Prediction_201703.csv
445,80,Sao Tome and Principe,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,81,Togo,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,120,Somalia,201701,0.8300544602831174,0.9438449663115204,-0.1202919446713261,-0.1202919446713261,-0.0377403279828469,-0.3513978868378888,Period_2_CutOff_201701_Prediction_201703.csv
445,154,Botswana,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,155,Burundi,201701,0.1786729344749616,0.008913954244627,0.1978654380019973,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,156,Rwanda,201701,0.1029404442394046,0.0233212080251669,0.0,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,157,Zambia,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,158,Zimbabwe,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,159,Comoros,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,160,Lesotho,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,161,Malawi,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,162,Mozambique,201701,0.0662996992409307,0.0138431722018838,0.1286203921672314,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,163,South Africa,201701,0.046254294993822,0.023636579880239,8.430652916396457e-05,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,164,Swaziland,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,165,Angola,201701,0.0396245098841351,0.0229945556144209,-0.0612034608894813,0.0,-0.6931471805599453,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,166,Congo,201701,0.1082054836569961,0.00745186309552,0.1017519267046477,0.0,0.0,0.6931471805599453,Period_2_CutOff_201701_Prediction_201703.csv
445,167,"Congo, DRC",201701,0.0263131631902327,0.6909951356143853,-0.5303764457903366,0.0,-0.9555114450274363,0.8362480242006187,Period_2_CutOff_201701_Prediction_201703.csv
445,169,Gabon,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,170,Namibia,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,172,Madagascar,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,173,Mauritius,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,174,Seychelles,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,213,Libya,201701,0.5038873761386059,0.0005525781750699,0.5821124401220387,0.0,0.8472978603872034,-0.4054651081081645,Period_2_CutOff_201701_Prediction_201703.csv
445,214,Chad,201701,0.1442358291315507,0.0138079123868476,0.3754381688657229,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,222,Egypt,201701,0.0265959664297147,0.7130132338520657,-0.3291881245172179,0.0,-0.6931471805599452,0.4054651081081646,Period_2_CutOff_201701_Prediction_201703.csv
445,235,Uganda,201701,0.046254294993822,0.023636579880239,0.0,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,237,Kenya,201701,0.0630877880063954,0.0017099836761436,0.0729034444710119,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,242,Tanzania,201701,0.0702344104271043,0.017076625828628,0.0837961583813377,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,243,Morocco,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,244,Mauritania,201701,0.046254294993822,0.023636579880239,0.0044988607943057,0.0,0.0,0.0,Period_2_CutOff_201701_Prediction_201703.csv
445,245,Sudan,201701,0.0274274588737462,0.0240268492713397,0.526173389143029,0.0,1.0986122886681098,-0.4054651081081645,Period_2_CutOff_201701_Prediction_201703.csv
445,246,South Sudan,201701,0.0173047237018008,0.8413733315508322,-0.6021999545489123,0.0,-0.9162907318741552,-0.9162907318741552,Period_2_CutOff_201701_Prediction_201703.csv
446,40,Cape Verde,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,41,Cote d'Ivoire,201702,0.0439323531227787,0.0252298618101935,0.0,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,42,Ghana,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,43,Liberia,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,47,Burkina Faso,201702,0.0567916879998466,0.0240732383527672,0.0,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,48,Guinea,201702,0.0449374821439705,0.022944186994352,0.0,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,49,Guinea-Bissau,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,50,Mali,201702,0.0574208486009161,0.2186286138386469,-0.2937266932602703,0.0,-0.6931471805599452,-0.1335313926245225,Period_2_CutOff_201702_Prediction_201704.csv
446,52,Senegal,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,53,Sierra Leone,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,54,The Gambia,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,55,Djibouti,201702,0.0460267219160034,0.0234636342918116,0.0044851411586035,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,56,Eritrea,201702,0.0488561826242734,0.0248424517992295,0.0,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,57,Ethiopia,201702,0.2113597143950351,0.0019645755420468,0.7083970304069831,0.0,1.6094379124341005,0.0,Period_2_CutOff_201702_Prediction_201704.csv
446,67,Algeria,201702,0.0117371334735092,0.9493309135586708,-0.6571938814736218,-0.6571938814736218,-0.4054651081081644,-1.0986122886681096,Period_2_CutOff_201702_Prediction_201704.csv
446,69,Cameroon,201702,0.0649112667783299,0.0197168311980597,-0.0415573343087714,0.0,0.0,0.2876820724517808,Period_2_CutOff_201702_Prediction_201704.csv
446,70,Central African Republic,201702,0.0809689848662982,0.0119196422418651,0.6166254712675876,0.0,0.0,0.0,Period_2_CutOff_201702_Prediction_201704.csv
